"X","date","googlehits","team","odds","propTVMarketSize","winpct","attendance","attgame","payroll","date_ts","month","year","playoffs","phase","is_playoffs","Month","mlb_searches","googlehits_orig","mlb_searches_orig","Day","ghits","ghits_rescaled","log_ghits_rescaled","No_Playoffs","Lost_WC","Lost_Quarter","Lost_Semi","Lost_WS","Won_WS","eliminated","in_WS","ghits_norm"
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-08,0,0,0,1,0,0,0,0,0,2006-09-30,0,-0.880923247070404
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-09,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-10,2,0.2,0.182321556793955,1,0,0,0,0,0,2006-09-30,0,-0.0884662336539044
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-11,2,0.2,0.182321556793955,1,0,0,0,0,0,2006-09-30,0,-0.0884662336539044
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-12,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-13,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-14,2,0.2,0.182321556793955,1,0,0,0,0,0,2006-09-30,0,-0.0884662336539044
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-15,2,0.2,0.182321556793955,1,0,0,0,0,0,2006-09-30,0,-0.0884662336539044
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-16,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-17,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-18,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-19,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-20,2,0.2,0.182321556793955,1,0,0,0,0,0,2006-09-30,0,-0.0884662336539044
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-21,0,0,0,1,0,0,0,0,0,2006-09-30,0,-0.880923247070404
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-22,0,0,0,1,0,0,0,0,0,2006-09-30,0,-0.880923247070404
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-23,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-24,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-25,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-26,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-27,2,0.2,0.182321556793955,1,0,0,0,0,0,2006-09-30,0,-0.0884662336539044
432,"2006-10-01",-1.4726426087836,"Baltimore Orioles",10000,1039000,0.432,2153139,26582,72585582,"2006 Oct",10,2006,"No Playoffs","Playoffs",1,"2006-10-01",0.0251906888255307,0,20,2006-10-28,1,0.1,0.0953101798043249,1,0,0,0,0,0,2006-09-30,0,-0.29622187477476
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-01,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-02,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-03,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-04,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-05,0,0,0,1,0,0,0,0,0,2007-09-30,0,-0.880923247070404
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-06,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-07,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-08,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-09,0,0,0,1,0,0,0,0,0,2007-09-30,0,-0.880923247070404
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-10,0,0,0,1,0,0,0,0,0,2007-09-30,0,-0.880923247070404
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-11,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-12,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-13,0,0,0,1,0,0,0,0,0,2007-09-30,0,-0.880923247070404
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-14,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-15,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-16,0,0,0,1,0,0,0,0,0,2007-09-30,0,-0.880923247070404
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-17,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-18,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-19,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-20,0,0,0,1,0,0,0,0,0,2007-09-30,0,-0.880923247070404
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-21,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-22,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-23,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-24,0,0,0,1,0,0,0,0,0,2007-09-30,0,-0.880923247070404
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-25,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-26,0,0,0,1,0,0,0,0,0,2007-09-30,0,-0.880923247070404
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-27,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-28,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
444,"2007-10-01",-1.4726426087836,"Baltimore Orioles",7500,1039000,0.426,2164822,26726,93174808,"2007 Oct",10,2007,"No Playoffs","Playoffs",1,"2007-10-01",0.326876211640212,0,26,2007-10-29,1,0.25,0.22314355131421,1,0,0,0,0,0,2007-09-30,0,0.111507024285079
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-01,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-02,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-03,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-04,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-05,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-06,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-07,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-08,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-09,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-10,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-11,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-12,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-13,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-14,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-15,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-16,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-17,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-18,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-19,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-20,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-21,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-22,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-23,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-24,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-25,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-26,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-27,1,0.14,0.131028262406404,1,0,0,0,0,0,2008-09-30,0,-0.250634734332126
456,"2008-10-01",-1.4726426087836,"Baltimore Orioles",20000,1039000,0.422,1950075,24376,67196246,"2008 Oct",10,2008,"No Playoffs","Playoffs",1,"2008-10-01",0.209319760628589,0,24,2008-10-28,0,0,0,1,0,0,0,0,0,2008-09-30,0,-0.880923247070404
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-01,1,0.21,0.19062035960865,1,0,0,0,0,0,2009-09-30,0,-0.0406597030982213
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-02,1,0.21,0.19062035960865,1,0,0,0,0,0,2009-09-30,0,-0.0406597030982213
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-03,1,0.21,0.19062035960865,1,0,0,0,0,0,2009-09-30,0,-0.0406597030982213
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-04,1,0.21,0.19062035960865,1,0,0,0,0,0,2009-09-30,0,-0.0406597030982213
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-05,1,0.21,0.19062035960865,1,0,0,0,0,0,2009-09-30,0,-0.0406597030982213
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-06,0,0,0,1,0,0,0,0,0,2009-09-30,0,-0.880923247070404
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-07,0,0,0,1,0,0,0,0,0,2009-09-30,0,-0.880923247070404
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-08,0,0,0,1,0,0,0,0,0,2009-09-30,0,-0.880923247070404
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-09,0,0,0,1,0,0,0,0,0,2009-09-30,0,-0.880923247070404
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-10,0,0,0,1,0,0,0,0,0,2009-09-30,0,-0.880923247070404
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-11,0,0,0,1,0,0,0,0,0,2009-09-30,0,-0.880923247070404
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-12,0,0,0,1,0,0,0,0,0,2009-09-30,0,-0.880923247070404
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-13,0,0,0,1,0,0,0,0,0,2009-09-30,0,-0.880923247070404
468,"2009-10-01",-1.4726426087836,"Baltimore Orioles",12500,1039000,0.395,1907163,23545,69904166,"2009 Oct",10,2009,"No Playoffs","Playoffs",1,"2009-10-01",0.209319760628589,0,24,2009-10-14,0,0,0,1,0,0,0,0,0,2009-09-30,0,-0.880923247070404
